time_elapsed,valve_V1,valve_V2,valve_V3,furnaceTempSp,furnaceTemp,columnPres,columnLevel,defect_pump_fail,defect_coil_overheat,defect_valve_jam,accident_risk,status
31,1,0,1,220.0,149.7,0.409,63.75,0,0,0,30.28,running
32,1,0,1,220.0,150.78,0.417,63.89,0,0,0,32.5,running
33,1,0,1,220.0,151.72,0.425,64.04,0,0,0,34.72,running
34,1,0,1,220.0,152.4,0.433,64.18,0,0,0,36.94,running
35,1,0,1,220.0,153.05,0.441,64.36,0,0,0,39.17,running
36,1,0,1,220.0,153.73,0.449,64.52,0,0,0,41.39,running
37,1,0,1,220.0,154.25,0.457,64.7,0,0,0,43.61,running
38,1,0,1,220.0,154.96,0.466,64.86,0,0,0,46.11,running
39,1,0,1,220.0,155.44,0.474,65.01,0,0,0,48.33,running
40,1,0,1,220.0,155.96,0.483,65.15,0,0,0,50.83,accident
1,1,0,0,150.0,145.43,0.25,50.62,0,0,0,0.0,running
2,1,0,0,150.0,141.45,0.251,51.22,0,0,0,0.0,running
3,1,0,0,150.0,138.01,0.253,51.83,0,0,0,0.0,running
4,1,0,0,150.0,134.98,0.254,52.42,0,0,0,0.0,running
5,1,0,0,150.0,132.33,0.255,53.01,0,0,0,0.0,running
6,1,0,0,150.0,130.31,0.258,53.59,0,0,0,0.0,running
7,1,0,0,150.0,128.28,0.26,54.21,0,0,0,0.0,running
8,1,0,0,150.0,126.57,0.263,54.79,0,0,0,0.0,running
9,1,0,0,150.0,125.3,0.266,55.41,0,0,0,0.0,running
10,1,0,0,150.0,124.07,0.269,55.99,0,0,0,0.0,running
11,1,0,0,150.0,122.98,0.272,56.61,0,0,0,0.0,running
12,1,0,0,150.0,121.95,0.276,57.21,0,0,0,0.0,running
13,1,0,0,150.0,121.2,0.281,57.8,0,0,0,0.0,running
14,1,0,0,150.0,120.57,0.286,58.41,0,0,0,0.0,running
15,1,0,0,150.0,120.05,0.291,59.03,0,0,0,0.0,running
16,1,0,0,150.0,119.49,0.298,59.64,0,0,0,0.0,running
17,1,0,0,150.0,118.89,0.303,60.22,0,0,0,0.83,running
18,1,0,0,150.0,118.46,0.31,60.8,0,0,0,2.78,running
19,1,0,0,150.0,118.17,0.316,61.39,0,0,0,4.44,running
20,1,0,0,150.0,117.92,0.323,62.0,0,0,0,6.39,running
21,1,0,1,220.0,123.26,0.33,62.16,0,0,0,8.33,running
22,1,0,1,220.0,128.0,0.337,62.34,0,0,0,10.28,running
23,1,0,1,220.0,131.79,0.345,62.48,0,0,0,12.5,running
24,1,0,1,220.0,135.34,0.353,62.67,0,0,0,14.72,running
25,1,0,1,220.0,138.54,0.36,62.85,0,0,0,16.67,running
26,1,0,1,220.0,141.01,0.368,62.99,0,0,0,18.89,running
27,1,0,1,220.0,143.24,0.375,63.14,0,0,0,20.83,running
28,1,0,1,220.0,145.13,0.382,63.31,0,0,0,22.78,running
29,1,0,1,220.0,146.88,0.39,63.45,0,0,0,25.0,running
30,1,0,1,220.0,148.47,0.398,63.6,0,0,0,27.22,running
31,1,0,1,220.0,149.76,0.407,63.75,0,0,0,29.72,running
32,1,0,1,220.0,150.8,0.415,63.93,0,0,0,31.94,running
33,1,0,1,220.0,151.85,0.424,64.11,0,0,0,34.44,running
34,1,0,1,220.0,152.66,0.433,64.29,0,0,0,36.94,running
35,1,0,1,220.0,153.31,0.442,64.47,0,0,0,39.44,running
36,1,0,1,220.0,153.95,0.452,64.63,0,0,0,42.22,running
37,1,0,1,220.0,154.39,0.46,64.79,0,0,0,44.44,running
38,1,0,1,220.0,154.95,0.469,64.97,0,0,0,46.94,running
39,1,0,1,220.0,155.28,0.478,65.14,0,0,0,49.44,running
40,1,0,1,220.0,155.73,0.488,65.27,0,0,0,52.22,accident
1,1,0,1,280.0,269.09,0.333,50.22,0,0,0,9.17,running
2,1,0,1,280.0,259.67,0.406,50.41,0,0,0,29.44,running
3,1,0,1,280.0,251.21,0.467,50.6,0,0,0,46.39,running
4,1,0,1,280.0,243.77,0.519,50.83,0,0,0,60.83,accident
1,1,0,1,280.0,268.84,0.333,50.22,0,0,0,9.17,running
2,1,0,1,280.0,259.35,0.404,50.44,0,0,0,28.89,running
3,1,0,1,280.0,251.22,0.466,50.65,0,0,0,46.11,running
4,1,0,1,280.0,244.02,0.519,50.85,0,0,0,60.83,accident
1,1,0,0,150.0,145.58,0.25,50.58,0,0,0,0.0,running
2,1,0,0,150.0,141.73,0.251,51.19,0,0,0,0.0,running
3,1,0,0,150.0,138.15,0.252,51.77,0,0,0,0.0,running
4,1,0,0,150.0,135.32,0.253,52.36,0,0,0,0.0,running
5,1,0,0,150.0,132.64,0.254,52.95,0,0,0,0.0,running
6,1,0,0,150.0,130.33,0.257,53.53,0,0,0,0.0,running
7,1,0,0,150.0,128.21,0.26,54.15,0,0,0,0.0,running
8,1,0,0,150.0,126.67,0.262,54.76,0,0,0,0.0,running
9,1,0,0,150.0,125.14,0.265,55.37,0,0,0,0.0,running
10,1,0,0,150.0,124.06,0.269,55.99,0,0,0,0.0,running
11,1,0,0,150.0,123.13,0.273,56.61,0,0,0,0.0,running
12,1,0,0,150.0,122.13,0.277,57.21,0,0,0,0.0,running
13,1,0,0,150.0,121.24,0.281,57.82,0,0,0,0.0,running
14,1,0,0,150.0,120.46,0.286,58.41,0,0,0,0.0,running
15,1,0,0,150.0,119.94,0.291,58.99,0,0,0,0.0,running
16,1,0,0,150.0,119.27,0.297,59.6,0,0,0,0.0,running
17,1,0,0,150.0,118.93,0.303,60.22,0,0,0,0.83,running
18,1,0,0,150.0,118.61,0.309,60.83,0,0,0,2.5,running
19,1,0,0,150.0,118.09,0.315,61.45,0,0,0,4.17,running
20,1,0,0,150.0,117.62,0.322,62.04,0,0,0,6.11,running
21,1,0,1,220.0,122.89,0.33,62.2,0,0,0,8.33,running
22,1,0,1,220.0,127.45,0.338,62.39,0,0,0,10.56,running
23,1,0,1,220.0,131.38,0.346,62.57,0,0,0,12.78,running
24,1,0,1,220.0,134.83,0.354,62.75,0,0,0,15.0,running
25,1,0,1,220.0,137.98,0.361,62.91,0,0,0,16.94,running
26,1,0,1,220.0,140.77,0.368,63.06,0,0,0,18.89,running
27,1,0,1,220.0,143.11,0.377,63.2,0,0,0,21.39,running
28,1,0,1,220.0,145.27,0.385,63.34,0,0,0,23.61,running
29,1,0,1,220.0,146.95,0.393,63.51,0,0,0,25.83,running
30,1,0,1,220.0,148.51,0.402,63.69,0,0,0,28.33,running
31,1,0,1,220.0,149.87,0.411,63.86,0,0,0,30.83,running
32,1,0,1,220.0,151.07,0.42,64.03,0,0,0,33.33,running
33,1,0,1,220.0,151.85,0.428,64.17,0,0,0,35.56,running
34,1,0,1,220.0,152.64,0.438,64.31,0,0,0,38.33,running
35,1,0,1,220.0,153.37,0.446,64.46,0,0,0,40.56,running
36,1,0,1,220.0,153.92,0.454,64.62,0,0,0,42.78,running
37,1,0,1,220.0,154.58,0.462,64.76,0,0,0,45.0,running
38,1,0,1,220.0,155.03,0.472,64.93,0,0,0,47.78,running
39,1,0,1,220.0,155.56,0.481,65.09,0,0,0,50.28,accident
1,1,0,1,280.0,269.08,0.333,50.22,0,0,0,9.17,running
2,1,0,1,280.0,259.33,0.404,50.42,0,0,0,28.89,running
3,1,0,1,280.0,251.07,0.466,50.61,0,0,0,46.11,running
4,1,0,1,280.0,243.92,0.519,50.8,0,0,0,60.83,accident
1,1,0,1,280.0,268.89,0.332,50.2,0,0,0,8.89,running
2,1,0,1,280.0,259.42,0.404,50.42,0,0,0,28.89,running
3,1,0,1,280.0,250.93,0.465,50.64,0,0,0,45.83,running
4,1,0,1,280.0,243.81,0.519,50.87,0,0,0,60.83,accident
1,1,0,1,280.0,268.99,0.333,50.22,0,0,0,9.17,running
2,1,0,1,280.0,259.47,0.405,50.43,0,0,0,29.17,running
3,1,0,1,280.0,251.34,0.468,50.66,0,0,0,46.67,running
4,1,0,1,280.0,244.09,0.521,50.86,0,0,0,61.39,accident
1,1,0,1,280.0,269.16,0.333,50.21,0,0,0,9.17,running
2,1,0,1,280.0,259.56,0.406,50.44,0,0,0,29.44,running
3,1,0,1,280.0,251.11,0.469,50.67,0,0,0,46.94,running
4,1,0,1,280.0,244.06,0.523,50.87,0,0,0,61.94,accident
1,1,0,1,287.9,269.73,0.334,50.19,0,0,0,9.44,running
2,1,0,1,287.9,260.66,0.407,50.38,0,0,0,29.72,running
3,1,0,1,287.9,252.61,0.471,50.59,0,0,0,47.5,running
4,1,0,1,287.9,245.9,0.527,50.78,0,0,0,63.06,accident
1,1,0,0,150.0,145.36,0.25,50.58,0,0,0,0.0,running
2,1,0,0,150.0,141.38,0.25,51.17,0,0,0,0.0,running
3,1,0,0,150.0,138.19,0.25,51.76,0,0,0,0.0,running
4,1,0,0,150.0,135.24,0.251,52.38,0,0,0,0.0,running
5,1,0,0,150.0,132.66,0.252,52.99,0,0,0,0.0,running
6,1,0,0,150.0,130.22,0.255,53.61,0,0,0,0.0,running
7,1,0,0,150.0,128.35,0.258,54.21,0,0,0,0.0,running
8,1,0,0,150.0,126.56,0.261,54.81,0,0,0,0.0,running
9,1,0,0,150.0,125.08,0.264,55.42,0,0,0,0.0,running
10,1,0,0,150.0,123.89,0.268,56.02,0,0,0,0.0,running
11,1,0,0,150.0,122.61,0.273,56.64,0,0,0,0.0,running
12,1,0,0,150.0,121.53,0.278,57.24,0,0,0,0.0,running
13,1,0,0,150.0,120.65,0.284,57.83,0,0,0,0.0,running
14,1,0,0,150.0,119.99,0.288,58.42,0,0,0,0.0,running
15,1,0,0,150.0,119.26,0.294,59.04,0,0,0,0.0,running
16,1,0,0,150.0,118.92,0.3,59.62,0,0,0,0.0,running
17,1,0,0,150.0,118.32,0.306,60.23,0,0,0,1.67,running
18,1,0,0,150.0,117.78,0.313,60.85,0,0,0,3.61,running
19,1,0,0,150.0,117.36,0.32,61.44,0,0,0,5.56,running
20,1,0,0,150.0,117.05,0.327,62.05,0,0,0,7.5,running
21,1,0,1,220.0,122.62,0.334,62.22,0,0,0,9.44,running
22,1,0,1,220.0,127.21,0.342,62.37,0,0,0,11.67,running
23,1,0,1,220.0,131.21,0.35,62.53,0,0,0,13.89,running
24,1,0,1,220.0,134.94,0.357,62.71,0,0,0,15.83,running
25,1,0,1,220.0,138.11,0.364,62.86,0,0,0,17.78,running
26,1,0,1,220.0,140.59,0.373,63.05,0,0,0,20.28,running
27,1,0,1,220.0,142.85,0.381,63.21,0,0,0,22.5,running
28,1,0,1,220.0,145.07,0.389,63.35,0,0,0,24.72,running
29,1,0,1,220.0,146.75,0.398,63.49,0,0,0,27.22,running
30,1,0,1,220.0,148.37,0.405,63.65,0,0,0,29.17,running
31,1,0,1,220.0,149.66,0.413,63.82,0,0,0,31.39,running
32,1,0,1,220.0,150.75,0.422,63.99,0,0,0,33.89,running
33,1,0,1,220.0,151.95,0.431,64.13,0,0,0,36.39,running
34,1,0,1,220.0,152.78,0.439,64.27,0,0,0,38.61,running
35,1,0,1,220.0,153.69,0.447,64.44,0,0,0,40.83,running
36,1,0,1,220.0,154.27,0.456,64.59,0,0,0,43.33,running
37,1,0,1,220.0,154.66,0.464,64.76,0,0,0,45.56,running
38,1,0,1,220.0,155.14,0.473,64.91,0,0,0,48.06,running
39,1,0,1,220.0,155.52,0.482,65.07,0,0,0,50.56,accident
1,1,0,1,279.1,269.07,0.334,50.19,0,0,0,9.44,running
2,1,0,1,279.1,259.46,0.406,50.4,0,0,0,29.44,running
3,1,0,1,279.1,251.26,0.468,50.63,0,0,0,46.67,running
4,1,0,1,279.1,243.8,0.52,50.82,0,0,0,61.11,accident
1,1,0,1,284.9,269.43,0.333,50.19,0,0,0,9.17,running
2,1,0,1,284.9,260.36,0.407,50.41,0,0,0,29.72,running
3,1,0,1,284.9,252.12,0.47,50.62,0,0,0,47.22,running
4,1,0,1,284.9,245.08,0.524,50.81,0,0,0,62.22,accident
1,1,0,0,150.0,145.55,0.25,50.62,0,0,0,0.0,running
2,1,0,0,150.0,141.52,0.252,51.24,0,0,0,0.0,running
3,1,0,0,150.0,138.11,0.253,51.83,0,0,0,0.0,running
4,1,0,0,150.0,135.1,0.253,52.41,0,0,0,0.0,running
5,1,0,0,150.0,132.35,0.255,52.99,0,0,0,0.0,running
6,1,0,0,150.0,129.96,0.257,53.57,0,0,0,0.0,running
7,1,0,0,150.0,127.89,0.259,54.17,0,0,0,0.0,running
8,1,0,0,150.0,126.41,0.262,54.76,0,0,0,0.0,running
9,1,0,0,150.0,124.85,0.264,55.38,0,0,0,0.0,running
10,1,0,0,150.0,123.55,0.268,55.97,0,0,0,0.0,running
11,1,0,0,150.0,122.3,0.272,56.58,0,0,0,0.0,running
12,1,0,0,150.0,121.37,0.276,57.17,0,0,0,0.0,running
13,1,0,0,150.0,120.78,0.28,57.78,0,0,0,0.0,running
14,1,0,0,150.0,120.07,0.286,58.38,0,0,0,0.0,running
15,1,0,0,150.0,119.5,0.292,58.98,0,0,0,0.0,running
16,1,0,0,150.0,118.98,0.298,59.58,0,0,0,0.0,running
17,1,0,0,150.0,118.54,0.304,60.2,0,0,0,1.11,running
18,1,0,0,150.0,117.94,0.31,60.81,0,0,0,2.78,running
19,1,0,0,150.0,117.72,0.318,61.4,0,0,0,5.0,running
20,1,0,0,150.0,117.53,0.326,62.01,0,0,0,7.22,running
21,1,0,1,220.0,122.93,0.333,62.19,0,0,0,9.17,running
22,1,0,1,220.0,127.73,0.34,62.35,0,0,0,11.11,running
23,1,0,1,220.0,131.87,0.348,62.53,0,0,0,13.33,running
24,1,0,1,220.0,135.32,0.355,62.72,0,0,0,15.28,running
25,1,0,1,220.0,138.25,0.363,62.89,0,0,0,17.5,running
26,1,0,1,220.0,140.75,0.371,63.04,0,0,0,19.72,running
27,1,0,1,220.0,142.88,0.38,63.22,0,0,0,22.22,running
28,1,0,1,220.0,144.77,0.388,63.4,0,0,0,24.44,running
29,1,0,1,220.0,146.39,0.397,63.58,0,0,0,26.94,running
30,1,0,1,220.0,147.95,0.405,63.74,0,0,0,29.17,running
31,1,0,1,220.0,149.24,0.414,63.9,0,0,0,31.67,running
32,1,0,1,220.0,150.48,0.423,64.08,0,0,0,34.17,running
33,1,0,1,220.0,151.6,0.432,64.25,0,0,0,36.67,running
34,1,0,1,220.0,152.39,0.441,64.42,0,0,0,39.17,running
35,1,0,1,220.0,153.21,0.449,64.59,0,0,0,41.39,running
36,1,0,1,220.0,154.09,0.458,64.77,0,0,0,43.89,running
37,1,0,1,220.0,154.64,0.468,64.93,0,0,0,46.67,running
38,1,0,1,220.0,155.14,0.476,65.06,0,0,0,48.89,running
39,1,0,1,220.0,155.68,0.485,65.2,0,0,0,51.39,accident
1,1,0,1,280.0,269.13,0.334,50.23,0,0,0,9.44,running
2,1,0,1,280.0,259.39,0.405,50.44,0,0,0,29.17,running
3,1,0,1,280.0,251.06,0.466,50.63,0,0,0,46.11,running
4,1,0,1,280.0,243.65,0.519,50.86,0,0,0,60.83,accident
1,1,0,0,150.0,145.32,0.25,50.58,0,0,0,0.0,running
2,1,0,0,150.0,141.31,0.251,51.16,0,0,0,0.0,running
3,1,0,0,150.0,137.81,0.251,51.78,0,0,0,0.0,running
4,1,0,0,150.0,134.72,0.252,52.37,0,0,0,0.0,running
5,1,0,0,150.0,132.27,0.254,52.98,0,0,0,0.0,running
6,1,0,0,150.0,130.14,0.255,53.57,0,0,0,0.0,running
7,1,0,0,150.0,128.31,0.258,54.17,0,0,0,0.0,running
8,1,0,0,150.0,126.81,0.262,54.76,0,0,0,0.0,running
9,1,0,0,150.0,125.29,0.265,55.34,0,0,0,0.0,running
10,1,0,0,150.0,123.89,0.269,55.94,0,0,0,0.0,running
11,1,0,0,150.0,122.72,0.273,56.52,0,0,0,0.0,running
12,1,0,0,150.0,121.86,0.278,57.11,0,0,0,0.0,running
13,1,0,0,150.0,120.88,0.282,57.69,0,0,0,0.0,running
14,1,0,0,150.0,120.12,0.288,58.31,0,0,0,0.0,running
15,1,0,0,150.0,119.36,0.294,58.92,0,0,0,0.0,running
16,1,0,0,150.0,118.87,0.3,59.5,0,0,0,0.0,running
17,1,0,0,150.0,118.35,0.305,60.1,0,0,0,1.39,running
18,1,0,0,150.0,118.04,0.311,60.69,0,0,0,3.06,running
19,1,0,0,150.0,117.89,0.318,61.29,0,0,0,5.0,running
20,1,0,0,150.0,117.49,0.325,61.89,0,0,0,6.94,running
21,1,0,1,220.0,122.91,0.332,62.07,0,0,0,8.89,running
22,1,0,1,220.0,127.36,0.339,62.22,0,0,0,10.83,running
23,1,0,1,220.0,131.45,0.347,62.41,0,0,0,13.06,running
24,1,0,1,220.0,134.99,0.354,62.57,0,0,0,15.0,running
25,1,0,1,220.0,138.03,0.362,62.72,0,0,0,17.22,running
26,1,0,1,220.0,140.59,0.369,62.9,0,0,0,19.17,running
27,1,0,1,220.0,142.77,0.376,63.05,0,0,0,21.11,running
28,1,0,1,220.0,144.86,0.384,63.21,0,0,0,23.33,running
29,1,0,1,220.0,146.63,0.392,63.35,0,0,0,25.56,running
30,1,0,1,220.0,148.08,0.401,63.5,0,0,0,28.06,running
31,1,0,1,220.0,149.52,0.41,63.65,0,0,0,30.56,running
32,1,0,1,220.0,150.71,0.417,63.83,0,0,0,32.5,running
33,1,0,1,220.0,151.68,0.425,64.0,0,0,0,34.72,running
34,1,0,1,220.0,152.4,0.434,64.16,0,0,0,37.22,running
35,1,0,1,220.0,153.14,0.443,64.33,0,0,0,39.72,running
36,1,0,1,220.0,153.81,0.451,64.47,0,0,0,41.94,running
37,1,0,1,220.0,154.25,0.46,64.61,0,0,0,44.44,running
38,1,0,1,220.0,154.83,0.468,64.77,0,0,0,46.67,running
39,1,0,1,220.0,155.33,0.476,64.94,0,0,0,48.89,running
40,1,0,1,220.0,155.81,0.485,65.08,0,0,0,51.39,accident
1,1,0,1,280.0,269.1,0.333,50.2,0,0,0,9.17,running
2,1,0,1,280.0,259.38,0.406,50.42,0,0,0,29.44,running
3,1,0,1,280.0,251.16,0.468,50.62,0,0,0,46.67,running
4,1,0,1,280.0,243.78,0.521,50.81,0,0,0,61.39,accident
1,1,0,1,280.0,268.86,0.333,50.22,0,0,0,9.17,running
2,1,0,1,280.0,259.13,0.404,50.41,0,0,0,28.89,running
3,1,0,1,280.0,251.02,0.466,50.63,0,0,0,46.11,running
4,1,0,1,280.0,243.71,0.519,50.85,0,0,0,60.83,accident
1,1,0,1,282.7,269.1,0.334,50.2,0,0,0,9.44,running
2,1,0,1,282.7,259.74,0.407,50.43,0,0,0,29.72,running
3,1,0,1,282.7,251.71,0.469,50.63,0,0,0,46.94,running
4,1,0,1,282.7,244.76,0.523,50.86,0,0,0,61.94,accident
1,1,0,1,280.0,268.85,0.333,50.2,0,0,0,9.17,running
2,1,0,1,280.0,259.23,0.403,50.41,0,0,0,28.61,running
3,1,0,1,280.0,250.92,0.465,50.62,0,0,0,45.83,running
4,1,0,1,280.0,243.88,0.519,50.85,0,0,0,60.83,accident
1,1,0,1,286.8,269.35,0.334,50.2,0,0,0,9.44,running
2,1,0,1,286.8,260.11,0.407,50.42,0,0,0,29.72,running
3,1,0,1,286.8,252.4,0.47,50.62,0,0,0,47.22,running
4,1,0,1,286.8,245.41,0.524,50.85,0,0,0,62.22,accident
1,1,0,1,271.0,268.31,0.332,50.2,0,0,0,8.89,running
2,1,0,1,271.0,257.91,0.402,50.39,0,0,0,28.33,running
3,1,0,1,271.0,249.1,0.461,50.58,0,0,0,44.72,running
4,1,0,1,271.0,241.34,0.51,50.77,0,0,0,58.33,accident
1,1,0,1,280.0,269.17,0.333,50.19,0,0,0,9.17,running
2,1,0,1,280.0,259.71,0.405,50.42,0,0,0,29.17,running
3,1,0,1,280.0,251.48,0.467,50.62,0,0,0,46.39,running
4,1,0,1,280.0,244.35,0.522,50.8,0,0,0,61.67,accident
1,1,0,1,271.8,268.19,0.332,50.21,0,0,0,8.89,running
2,1,0,1,271.8,258.02,0.402,50.4,0,0,0,28.33,running
3,1,0,1,271.8,249.42,0.462,50.63,0,0,0,45.0,running
4,1,0,1,271.8,241.68,0.513,50.84,0,0,0,59.17,accident
1,1,0,1,280.0,268.95,0.332,50.21,0,0,0,8.89,running
2,1,0,1,280.0,259.25,0.404,50.44,0,0,0,28.89,running
3,1,0,1,280.0,250.76,0.465,50.67,0,0,0,45.83,running
4,1,0,1,280.0,243.48,0.518,50.89,0,0,0,60.56,accident
1,1,0,1,280.0,269.0,0.332,50.21,0,0,0,8.89,running
2,1,0,1,280.0,259.56,0.404,50.42,0,0,0,28.89,running
3,1,0,1,280.0,251.19,0.465,50.62,0,0,0,45.83,running
4,1,0,1,280.0,243.83,0.519,50.84,0,0,0,60.83,accident
1,1,0,0,150.0,145.36,0.25,50.59,0,0,0,0.0,running
2,1,0,0,150.0,141.53,0.251,51.2,0,0,0,0.0,running
3,1,0,0,150.0,137.97,0.251,51.82,0,0,0,0.0,running
4,1,0,0,150.0,134.97,0.252,52.41,0,0,0,0.0,running
5,1,0,0,150.0,132.6,0.254,53.0,0,0,0,0.0,running
6,1,0,0,150.0,130.54,0.257,53.6,0,0,0,0.0,running
7,1,0,0,150.0,128.64,0.26,54.18,0,0,0,0.0,running
8,1,0,0,150.0,126.94,0.262,54.76,0,0,0,0.0,running
9,1,0,0,150.0,125.63,0.264,55.38,0,0,0,0.0,running
10,1,0,0,150.0,124.3,0.268,55.97,0,0,0,0.0,running
11,1,0,0,150.0,123.09,0.272,56.57,0,0,0,0.0,running
12,1,0,0,150.0,122.07,0.276,57.15,0,0,0,0.0,running
13,1,0,0,150.0,121.3,0.28,57.77,0,0,0,0.0,running
14,1,0,0,150.0,120.72,0.285,58.35,0,0,0,0.0,running
15,1,0,0,150.0,120.17,0.291,58.96,0,0,0,0.0,running
16,1,0,0,150.0,119.61,0.296,59.55,0,0,0,0.0,running
17,1,0,0,150.0,119.17,0.303,60.15,0,0,0,0.83,running
18,1,0,0,150.0,118.58,0.31,60.74,0,0,0,2.78,running
19,1,0,0,150.0,118.24,0.318,61.36,0,0,0,5.0,running
20,1,0,0,150.0,117.7,0.326,61.95,0,0,0,7.22,running
21,1,0,1,220.0,123.06,0.332,62.14,0,0,0,8.89,running
22,1,0,1,220.0,127.48,0.339,62.33,0,0,0,10.83,running
23,1,0,1,220.0,131.51,0.347,62.49,0,0,0,13.06,running
24,1,0,1,220.0,135.07,0.354,62.66,0,0,0,15.0,running
25,1,0,1,220.0,138.14,0.361,62.83,0,0,0,16.94,running
26,1,0,1,220.0,140.97,0.368,63.0,0,0,0,18.89,running
27,1,0,1,220.0,143.29,0.377,63.15,0,0,0,21.39,running
28,1,0,1,220.0,145.35,0.386,63.33,0,0,0,23.89,running
29,1,0,1,220.0,147.18,0.393,63.51,0,0,0,25.83,running
30,1,0,1,220.0,148.5,0.402,63.67,0,0,0,28.33,running
31,1,0,1,220.0,149.88,0.411,63.85,0,0,0,30.83,running
32,1,0,1,220.0,151.0,0.42,63.99,0,0,0,33.33,running
33,1,0,1,220.0,151.99,0.429,64.15,0,0,0,35.83,running
34,1,0,1,220.0,152.68,0.438,64.3,0,0,0,38.33,running
35,1,0,1,220.0,153.49,0.447,64.47,0,0,0,40.83,running
36,1,0,1,220.0,153.94,0.455,64.63,0,0,0,43.06,running
37,1,0,1,220.0,154.63,0.464,64.76,0,0,0,45.56,running
38,1,0,1,220.0,154.95,0.472,64.93,0,0,0,47.78,running
39,1,0,1,220.0,155.54,0.482,65.07,0,0,0,50.56,accident
1,1,0,1,280.0,269.11,0.334,50.22,0,0,0,9.44,running
2,1,0,1,280.0,259.43,0.405,50.42,0,0,0,29.17,running
3,1,0,1,280.0,251.13,0.468,50.63,0,0,0,46.67,running
4,1,0,1,280.0,243.69,0.522,50.85,0,0,0,61.67,accident
1,1,0,0,150.0,145.54,0.251,50.59,0,0,0,0.0,running
2,1,0,0,150.0,141.59,0.251,51.19,0,0,0,0.0,running
3,1,0,0,150.0,138.2,0.252,51.81,0,0,0,0.0,running
4,1,0,0,150.0,135.19,0.253,52.43,0,0,0,0.0,running
5,1,0,0,150.0,132.52,0.255,53.05,0,0,0,0.0,running
6,1,0,0,150.0,130.37,0.257,53.63,0,0,0,0.0,running
7,1,0,0,150.0,128.6,0.259,54.24,0,0,0,0.0,running
8,1,0,0,150.0,126.72,0.262,54.84,0,0,0,0.0,running
9,1,0,0,150.0,125.36,0.265,55.43,0,0,0,0.0,running
10,1,0,0,150.0,124.21,0.269,56.02,0,0,0,0.0,running
11,1,0,0,150.0,123.1,0.274,56.6,0,0,0,0.0,running
12,1,0,0,150.0,122.06,0.278,57.18,0,0,0,0.0,running
13,1,0,0,150.0,121.26,0.282,57.78,0,0,0,0.0,running
14,1,0,0,150.0,120.59,0.287,58.36,0,0,0,0.0,running
15,1,0,0,150.0,119.77,0.293,58.97,0,0,0,0.0,running
16,1,0,0,150.0,119.1,0.298,59.59,0,0,0,0.0,running
17,1,0,0,150.0,118.62,0.305,60.19,0,0,0,1.39,running
18,1,0,0,150.0,118.28,0.311,60.8,0,0,0,3.06,running
19,1,0,0,150.0,117.86,0.318,61.38,0,0,0,5.0,running
20,1,0,0,150.0,117.54,0.325,61.96,0,0,0,6.94,running
21,1,0,1,220.0,122.95,0.333,62.13,0,0,0,9.17,running
22,1,0,1,220.0,127.37,0.341,62.3,0,0,0,11.39,running
23,1,0,1,220.0,131.43,0.349,62.47,0,0,0,13.61,running
24,1,0,1,220.0,135.09,0.357,62.63,0,0,0,15.83,running
25,1,0,1,220.0,138.25,0.364,62.78,0,0,0,17.78,running
26,1,0,1,220.0,140.77,0.371,62.93,0,0,0,19.72,running
27,1,0,1,220.0,142.89,0.38,63.08,0,0,0,22.22,running
28,1,0,1,220.0,145.0,0.387,63.23,0,0,0,24.17,running
29,1,0,1,220.0,146.77,0.394,63.37,0,0,0,26.11,running
30,1,0,1,220.0,148.31,0.402,63.54,0,0,0,28.33,running
31,1,0,1,220.0,149.51,0.41,63.72,0,0,0,30.56,running
32,1,0,1,220.0,150.64,0.419,63.87,0,0,0,33.06,running
33,1,0,1,220.0,151.73,0.428,64.04,0,0,0,35.56,running
34,1,0,1,220.0,152.63,0.437,64.2,0,0,0,38.06,running
35,1,0,1,220.0,153.46,0.446,64.34,0,0,0,40.56,running
36,1,0,1,220.0,154.17,0.456,64.48,0,0,0,43.33,running
37,1,0,1,220.0,154.78,0.464,64.63,0,0,0,45.56,running
38,1,0,1,220.0,155.26,0.473,64.81,0,0,0,48.06,running
39,1,0,1,220.0,155.87,0.483,64.97,0,0,0,50.83,accident
1,1,0,1,280.0,269.11,0.334,50.21,0,0,0,9.44,running
2,1,0,1,280.0,259.48,0.406,50.43,0,0,0,29.44,running
3,1,0,1,280.0,250.95,0.467,50.62,0,0,0,46.39,running
4,1,0,1,280.0,243.8,0.52,50.83,0,0,0,61.11,accident
1,1,0,1,280.0,268.9,0.332,50.22,0,0,0,8.89,running
2,1,0,1,280.0,259.51,0.404,50.41,0,0,0,28.89,running
3,1,0,1,280.0,251.32,0.465,50.64,0,0,0,45.83,running
4,1,0,1,280.0,244.19,0.518,50.87,0,0,0,60.56,accident
1,1,0,1,280.0,269.0,0.334,50.21,0,0,0,9.44,running
2,1,0,1,280.0,259.35,0.405,50.43,0,0,0,29.17,running
3,1,0,1,280.0,251.03,0.466,50.62,0,0,0,46.11,running
4,1,0,1,280.0,243.64,0.519,50.84,0,0,0,60.83,accident
1,1,0,1,273.9,268.64,0.333,50.19,0,0,0,9.17,running
2,1,0,1,273.9,258.74,0.404,50.38,0,0,0,28.89,running
3,1,0,1,273.9,249.95,0.464,50.6,0,0,0,45.56,running
4,1,0,1,273.9,242.38,0.516,50.82,0,0,0,60.0,accident
